Unnamed: 0,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,NumUnderscore,NumQueryComponents,NumAmpersand,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HostnameLength,PathLength,QueryLength,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
1034.0,1,0,2,39,0,0,0,0,0,0,1,0,0,0,0,28,4,0,0,0,0.923076923,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1.0,1,-1,-1,1
1036.0,1,0,2,28,1,1,0,0,0,0,1,0,0,0,0,12,9,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1
1037.0,1,0,2,28,0,0,0,0,0,0,1,0,0,0,1,14,7,0,0,0,1.0,0.363636364,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0.0,1,0,-1,1
1040.0,4,0,4,92,0,0,0,1,0,12,1,1,0,0,0,24,27,33,0,0,0.0,0.642857143,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1.0,1,0,1,1
1043.0,3,1,3,45,0,0,0,0,0,4,1,1,0,0,1,17,21,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,-1,1
1045.0,1,0,3,43,0,0,0,0,0,0,1,1,0,0,0,6,30,0,0,0,0.923076923,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1.0,1,-1,-1,1
1046.0,3,0,3,48,0,0,0,0,0,0,1,0,0,0,0,15,20,5,0,0,0.0,0.642857143,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,-1.0,1,0,1,1
1047.0,4,0,3,79,0,0,0,2,0,12,1,0,0,0,0,15,20,36,0,0,0.0,0.642857143,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1.0,1,0,1,1
1049.0,2,1,3,60,0,0,0,0,0,0,1,0,0,0,0,29,24,0,0,0,0.923076923,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1.0,1,-1,-1,1
1051.0,3,1,5,56,0,0,0,0,0,0,1,0,0,0,0,21,28,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,1,1
1054.0,2,0,4,66,0,0,0,0,0,10,1,1,0,0,0,25,34,0,0,0,0.0,0.785714286,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,0,-1.0,1,1,-1,1
1055.0,1,0,3,42,0,0,0,0,0,1,1,1,0,0,0,14,21,0,0,0,1.0,0.142857143,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1.0,1,0,-1,1
1056.0,1,0,6,88,0,0,0,0,0,20,1,1,0,0,1,22,59,0,0,0,0.0,0.1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1.0,1,1,1,1
1057.0,1,0,6,88,0,0,0,0,0,25,1,1,0,0,1,22,59,0,0,0,0.0,0.1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1.0,1,1,1,1
1061.0,1,0,4,43,1,0,0,0,0,0,1,1,0,0,0,17,19,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1.0,1,-1,-1,1
1062.0,4,1,3,52,0,0,0,0,0,1,1,0,0,0,0,18,27,0,0,0,0.923076923,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1.0,1,-1,-1,1
1063.0,2,0,2,49,0,0,0,0,0,0,1,0,0,0,0,28,14,0,0,0,0.923076923,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1.0,1,-1,-1,1
1065.0,4,1,5,62,0,0,0,0,0,6,1,1,0,0,0,19,36,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,1,1
1066.0,4,1,5,73,0,0,1,0,0,6,1,1,0,0,0,19,47,0,0,0,0.923076923,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1.0,1,-1,-1,1
1067.0,4,1,7,132,0,0,3,0,0,6,1,1,0,0,0,19,106,0,0,0,0.923076923,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1.0,1,-1,-1,1
1068.0,4,1,9,137,0,0,3,0,0,6,1,1,0,0,0,19,111,0,0,0,0.923076923,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1.0,1,-1,-1,1
1069.0,5,1,2,52,0,0,0,0,0,6,1,1,0,0,1,19,26,0,0,0,0.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1.0,1,-1,1,1
1072.0,3,1,2,42,0,0,0,0,0,1,1,0,0,0,0,17,18,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1
1074.0,1,0,4,69,0,0,0,0,0,20,1,1,0,0,0,21,41,0,0,0,0.307692308,1.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,-1,1,1
1075.0,2,0,3,38,0,0,0,0,0,0,1,0,0,0,1,23,8,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1
1076.0,3,0,5,95,1,0,0,1,0,14,1,0,0,0,0,13,41,33,0,0,0.857142857,1.0,1,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,-1,-1.0,1,-1,-1,1
1077.0,2,0,2,37,0,0,0,0,0,0,1,0,0,0,0,14,16,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1
1078.0,2,0,5,53,0,0,0,0,0,0,1,0,0,0,0,17,29,0,0,0,0.923076923,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1.0,1,-1,-1,1
1079.0,2,0,3,84,0,0,0,1,0,21,1,1,0,0,0,19,44,13,0,0,0.0,0.625,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1.0,1,0,1,1
1084.0,2,1,3,47,0,0,0,0,0,0,1,1,0,0,0,10,30,0,0,0,0.923076923,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1.0,1,-1,-1,1
1088.0,3,0,2,37,0,0,0,0,0,0,1,0,0,0,0,14,16,0,0,0,0.923076923,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1.0,1,-1,-1,1
1090.0,1,0,2,28,0,0,0,0,0,0,1,0,0,0,1,15,6,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1
1091.0,3,0,4,59,1,0,0,0,0,1,1,0,0,0,0,26,26,0,0,0,0.933333333,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1.0,1,-1,-1,1
1092.0,1,0,3,30,1,1,0,0,0,0,1,0,0,0,0,11,12,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1
1096.0,1,0,4,79,1,0,0,0,0,28,1,1,0,0,0,13,59,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1.0,1,1,1,1
1097.0,1,0,4,79,1,0,0,0,0,29,1,1,0,0,0,13,59,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1.0,1,1,1,1
1098.0,1,0,4,79,1,0,0,0,0,33,1,1,0,0,0,13,59,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1.0,1,1,1,1
1099.0,1,0,4,79,1,0,0,0,0,29,1,1,0,0,0,13,59,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1.0,1,1,1,1
1100.0,2,0,2,37,0,0,0,0,0,0,1,0,0,0,1,13,17,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1
1102.0,1,0,5,52,1,0,0,0,0,0,1,0,0,0,0,15,30,0,0,0,0.5,0.0,0,1,0,0,0,0.5,0,0,0,0,0,1,0,0,1,1,1.0,1,1,-1,1
1103.0,1,0,5,54,1,0,0,0,0,6,1,1,0,0,0,19,28,0,0,0,0.923076923,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1.0,1,-1,-1,1
1104.0,1,0,8,85,1,0,0,0,0,0,1,1,0,0,0,18,60,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1.0,1,1,1,1
1105.0,2,0,2,43,0,0,0,0,0,0,1,0,0,0,1,22,14,0,0,0,0.941176471,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1.0,1,-1,-1,1
1106.0,2,0,3,84,0,0,0,1,0,18,1,1,0,0,0,19,44,13,0,0,0.0,0.625,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1.0,1,0,1,1
1107.0,6,1,2,57,0,0,0,0,0,0,1,0,0,0,1,14,36,0,0,0,0.923076923,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1.0,1,-1,-1,1
1110.0,2,0,4,48,0,0,0,0,0,2,1,0,0,0,1,15,26,0,0,0,0.857142857,1.0,1,1,0,0,0,0.142857143,1,0,0,0,0,1,0,0,1,1,-1.0,1,-1,-1,1
1114.0,1,0,2,33,1,1,0,0,0,0,1,0,0,0,0,14,12,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1
1115.0,2,0,2,40,0,0,0,0,0,0,1,0,0,0,0,17,16,0,0,0,0.923076923,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1.0,1,-1,-1,1
1117.0,1,0,6,57,1,0,0,0,0,1,1,1,0,0,1,16,34,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,1,1
1119.0,1,0,3,39,1,0,0,0,0,0,1,0,0,0,0,15,17,0,0,0,0.923076923,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1.0,1,-1,-1,1
1120.0,2,0,3,48,1,0,0,0,0,0,1,0,0,0,0,15,26,0,0,0,0.923076923,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1.0,1,-1,-1,1
1121.0,2,0,3,49,1,0,0,0,0,0,1,0,0,0,0,15,27,0,0,0,0.923076923,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1.0,1,-1,-1,1
1124.0,2,1,2,31,0,0,0,0,0,0,1,0,0,0,0,15,9,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1
1128.0,1,0,4,36,0,0,0,0,0,0,1,0,0,0,0,14,15,0,0,0,0.0,0.363636364,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1.0,1,0,-1,1
1129.0,3,1,4,58,1,1,0,0,0,0,1,0,0,0,1,19,32,0,0,0,0.375,0.0,0,1,0,0,0,0.1875,0,0,0,0,0,0,0,0,1,0,1.0,1,0,0,1
1130.0,3,0,4,57,1,0,0,0,0,0,1,0,0,0,1,11,39,0,0,0,0.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1.0,1,-1,1,1
1134.0,2,0,4,67,1,0,0,0,0,0,1,1,0,0,1,15,45,0,0,0,0.0,0.083333333,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,1,1
1135.0,3,0,2,38,0,0,0,0,0,0,1,0,0,0,0,15,16,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1.0,1,-1,-1,1
1136.0,2,0,4,48,0,0,0,0,0,0,1,1,0,0,0,14,27,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1
1137.0,1,0,3,37,1,1,0,0,0,0,1,0,0,0,1,22,8,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1.0,1,1,1,1
1140.0,2,0,4,49,0,0,1,0,0,2,1,0,0,0,1,15,27,0,0,0,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,-1.0,1,-1,-1,1
1141.0,1,0,4,45,0,0,0,0,0,0,1,0,0,0,0,19,19,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1
1143.0,2,0,5,122,0,0,0,2,1,25,1,0,0,0,0,17,40,57,0,0,0.375,0.692307692,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1.0,1,0,0,1
1145.0,2,0,3,46,0,0,0,0,0,0,1,0,0,0,1,14,25,0,0,0,1.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,-1,1
1147.0,2,0,2,41,0,0,0,0,0,0,1,0,0,0,0,19,15,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1.0,1,-1,-1,1
1148.0,3,0,4,56,0,0,0,0,0,0,1,0,0,0,0,18,31,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,1,1
1152.0,4,2,4,75,5,5,0,0,0,13,1,1,0,0,1,36,32,0,0,0,0.375,0.0,0,1,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1
1153.0,2,0,2,48,1,0,0,0,0,0,1,0,0,0,0,21,20,0,0,0,0.333333333,0.25,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,0,0,1
1159.0,2,0,4,40,0,0,0,0,0,1,1,1,0,0,0,17,16,0,0,0,0.0,0.785714286,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1.0,1,1,-1,1
1160.0,2,0,5,46,0,0,0,0,0,1,1,1,0,0,0,17,22,0,0,0,0.0,0.785714286,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1.0,1,1,-1,1
1161.0,3,0,2,55,1,1,0,0,0,4,1,1,0,0,0,20,28,0,0,0,0.0,0.363636364,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,-1,1
1162.0,2,1,2,77,1,0,3,1,0,1,1,0,0,0,0,19,10,40,0,0,0.0,0.333333333,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1.0,1,0,1,1
1163.0,2,1,2,36,0,0,0,0,0,0,1,0,0,0,0,19,10,0,0,0,0.0,0.333333333,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,0,1,1
1164.0,2,0,2,29,0,0,0,0,0,0,1,0,0,0,0,15,7,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1.0,1,-1,-1,1
1165.0,1,0,2,22,0,0,0,0,0,0,1,0,0,0,0,11,4,0,0,0,0.0,0.785714286,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1.0,1,1,-1,1
1166.0,4,2,2,36,0,0,0,0,0,5,1,1,0,0,1,15,14,0,0,0,0.0,0.071428571,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1.0,1,1,1,1
1167.0,3,1,3,56,0,0,0,0,0,0,1,0,0,0,0,26,23,0,0,0,0.148148148,0.857142857,1,1,0,0,0,0.185185185,0,0,0,0,0,0,0,0,1,0,-1.0,1,-1,0,1
1170.0,2,0,5,67,1,0,0,0,0,0,1,1,0,0,0,12,48,0,0,0,0.857142857,1.0,1,1,0,0,0,0.142857143,1,0,0,0,0,1,0,0,1,0,-1.0,1,-1,-1,1
1171.0,4,0,6,75,1,0,5,0,0,12,1,1,0,0,0,11,57,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,-1,1
1172.0,4,2,4,86,5,4,0,0,0,14,1,1,0,0,1,36,43,0,0,0,0.4375,0.0,0,1,0,0,0,0.125,0,0,0,0,0,0,0,0,0,-1,1.0,1,0,0,1
1174.0,2,1,2,89,1,0,3,2,1,1,1,0,0,0,0,19,10,52,0,0,0.0,0.333333333,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1.0,1,0,1,1
1185.0,3,1,3,52,1,0,0,0,0,0,1,0,0,0,1,19,26,0,0,0,0.923076923,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1.0,1,-1,-1,1
1186.0,1,0,2,30,1,1,0,0,0,0,1,0,0,0,0,13,10,0,0,0,0.0,0.736842105,1,1,0,0,0,1.0,1,0,0,0,0,0,0,0,1,1,0.0,1,-1,-1,1
1191.0,2,0,3,53,0,0,0,0,0,0,1,1,0,0,0,26,20,0,0,0,0.0,0.785714286,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1.0,1,1,-1,1
1192.0,2,0,3,53,0,0,0,0,0,0,1,1,0,0,0,26,20,0,0,0,0.0,0.785714286,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1.0,1,1,-1,1
1193.0,2,0,2,51,0,0,0,0,0,0,1,1,0,0,0,17,27,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1
1198.0,4,1,5,77,0,0,0,0,0,6,1,1,0,0,0,19,51,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1.0,1,1,1,1
1199.0,2,0,2,36,0,0,0,0,0,3,1,1,0,0,0,13,16,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1
1210.0,2,0,2,43,1,1,0,0,0,0,1,0,0,0,0,14,22,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1
1211.0,1,0,2,27,1,1,0,0,0,0,1,1,0,0,0,14,6,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1
1214.0,3,1,4,67,0,0,0,0,0,2,1,1,0,0,1,28,32,0,0,0,0.818181818,0.066666667,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1.0,1,1,-1,1
1215.0,3,0,6,95,0,0,1,0,0,0,1,0,0,0,1,10,78,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,-1.0,1,-1,-1,1
1218.0,3,1,2,45,1,0,0,0,0,0,1,1,0,0,0,21,17,0,0,0,0.875,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1.0,1,-1,-1,1
1220.0,2,0,2,36,1,1,0,0,0,0,1,1,0,0,0,14,15,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1
1225.0,4,0,5,75,0,0,0,0,0,0,1,0,0,0,1,19,49,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,1,1
1227.0,3,1,5,74,1,0,0,0,0,0,1,1,0,0,1,21,46,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1.0,1,-1,-1,1
1228.0,2,0,2,43,0,0,0,0,0,1,1,0,0,0,0,21,15,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1.0,1,-1,-1,1
1230.0,3,0,3,41,0,0,0,0,0,0,1,0,0,0,0,14,20,0,0,0,0.0,0.153846154,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1
1232.0,2,0,3,46,2,1,0,0,0,0,1,0,0,0,0,16,23,0,0,0,0.0,0.2,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1.0,1,0,-1,1
1234.0,1,0,6,76,0,0,0,0,0,21,1,1,0,0,1,11,58,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,-1,1.0,1,1,-1,1
1235.0,4,1,4,65,0,0,0,0,0,0,1,1,0,0,0,29,29,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,1,1
1236.0,2,0,3,50,0,0,0,0,0,0,1,0,0,0,1,20,23,0,0,0,0.0,0.785714286,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1.0,1,1,-1,1
1240.0,3,0,4,56,1,0,0,0,0,0,1,0,0,0,1,23,26,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1.0,1,-1,-1,1
1244.0,2,0,5,66,0,0,0,0,0,0,1,0,0,0,1,19,40,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,1,1
1245.0,2,0,2,36,0,0,0,0,0,0,1,0,0,0,0,11,18,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1
1246.0,1,0,3,34,0,0,0,0,0,0,1,0,0,0,1,18,9,0,0,0,0.0,0.785714286,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1.0,1,1,-1,1
1247.0,3,0,4,61,0,0,0,0,0,0,1,1,0,0,0,25,29,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,1,1
1248.0,2,0,3,122,0,0,0,2,1,45,1,1,0,0,0,12,45,57,0,0,0.375,0.714285714,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,-1.0,1,0,0,1
1250.0,2,0,3,43,0,0,0,0,0,0,1,0,0,0,0,14,22,0,0,0,1.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,-1,1
1251.0,2,0,3,46,0,0,0,0,0,0,1,0,0,0,0,14,25,0,0,0,1.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,-1,1
1252.0,2,0,3,153,0,0,0,4,3,40,1,1,0,0,0,19,44,82,0,0,0.0,0.625,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1.0,1,0,1,1
1253.0,2,0,3,153,0,0,0,4,3,39,1,1,0,0,0,19,44,82,0,0,0.0,0.625,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1.0,1,0,1,1
1258.0,2,0,2,47,0,0,0,0,0,0,1,1,0,0,0,24,16,0,0,0,0.923076923,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1.0,1,-1,-1,1
1260.0,4,1,6,99,0,0,1,0,0,0,1,0,0,0,1,14,78,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,-1.0,1,-1,-1,1
1263.0,2,0,4,52,1,1,0,0,0,0,1,1,0,0,0,18,27,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1
1265.0,2,0,4,55,1,0,0,0,0,0,1,0,0,0,0,17,31,0,0,0,0.0,0.153846154,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,1,1
1266.0,13,1,11,76,1,0,0,0,0,0,1,0,0,0,1,14,55,0,0,0,0.974358974,0.009174312,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1.0,1,1,-1,1
1273.0,1,0,4,79,1,0,0,0,0,27,1,1,0,0,0,13,59,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1.0,1,1,1,1
1275.0,2,0,4,56,0,0,0,0,0,0,1,0,0,0,1,25,24,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,1,1
1276.0,12,1,11,76,1,0,0,0,0,0,1,0,0,0,1,14,55,0,0,0,0.974358974,0.009174312,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1.0,1,1,-1,1
1279.0,1,0,2,39,0,0,0,0,0,0,1,0,0,0,0,17,15,0,0,0,0.0,0.285714286,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,-1,1,1
1281.0,1,0,3,34,0,0,0,0,0,0,1,1,0,0,1,17,10,0,0,0,1.0,0.142857143,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1.0,1,0,-1,1
1287.0,3,0,4,56,2,1,0,0,0,0,1,0,0,0,0,14,35,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,1,1
1289.0,2,0,4,54,0,0,0,0,0,0,1,0,0,0,0,19,28,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,1,1
1290.0,1,0,3,43,0,0,0,0,0,0,1,0,0,0,1,23,13,0,0,0,0.0,0.785714286,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1.0,1,1,-1,1
1291.0,2,0,3,45,0,0,0,0,0,0,1,0,0,0,0,18,20,0,0,0,0.0,0.785714286,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1.0,1,1,-1,1
1292.0,2,1,5,51,1,0,0,0,0,4,1,1,0,0,0,19,25,0,0,0,1.0,0.142857143,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1.0,1,0,-1,1
1293.0,3,1,3,39,0,0,0,0,0,0,1,1,0,0,0,12,20,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1
1295.0,1,0,5,56,1,0,1,0,0,0,1,0,0,0,1,11,38,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1.0,1,-1,-1,1
1297.0,5,0,5,100,0,0,0,2,0,12,1,0,0,0,1,16,40,36,0,0,0.0,0.615384615,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1.0,1,0,1,1
1298.0,2,0,5,54,0,0,0,0,0,0,1,0,0,0,1,16,31,0,0,0,0.0,0.615384615,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,-1.0,1,0,-1,1
1301.0,2,0,5,66,1,0,1,0,0,0,1,0,0,0,1,11,48,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1.0,1,-1,-1,1
1303.0,1,0,4,49,0,0,0,0,0,0,1,1,0,0,0,11,31,0,0,0,0.923076923,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1.0,1,-1,-1,1
